Repeat_number,Bee_ID,Colony,Weight,Compound,Dose_ng_per_bee,Dose_consumption,0hrs,3hrs,24hrs,48hrs,final,Feeding_weight_start,Feeding_weight_end,Consumption_g_48hrs,Consumption_g_24hrs,Thorax_width_mm,EVAP_48hr,Adjusted_48hr,Final_adjustment
1,X1,G1,NA,TMX,0,N,1,0,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X2,G1,0.214,TMX,0,Y,1,1,1,1,1,3.39,2.1524,1.2376,0.6188,NA,0.0706,1.167,1.167
1,X3,G1,NA,TMX,0,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X4,G1,0.1645,TMX,0,Y,1,1,1,1,1,3.4103,2.1571,1.2532,0.6266,NA,0.0706,1.1826,1.1826
1,X5,G1,0.211,TMX,0,Y,1,1,1,1,1,3.3102,2.1166,1.1936,0.5968,NA,0.0706,1.123,1.123
1,X6,G1,0.2547,TMX,0,Y,1,1,1,1,1,3.3707,2.422,0.9487,0.47435,NA,0.0706,0.8781,0.8781
1,X7,G1,NA,TMX,0,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X8,G1,NA,TMX,0,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X9,G1,0.1537,TMX,0,Y,1,1,1,1,1,3.1093,2.139,0.9703,0.48515,NA,0.0706,0.8997,0.8997
1,X10,G1,NA,TMX,0,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X11,G2,0.2336,TMX,0,Y,1,1,1,1,1,3.3325,3.0752,0.2573,0.12865,NA,0.0706,0.1867,0.1867
1,X12,G2,0.1936,TMX,0,Y,1,1,1,1,1,3.2555,3.0479,0.2076,0.1038,NA,0.0706,0.137,0.137
1,X13,G2,NA,TMX,0,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X14,G2,0.2298,TMX,0,Y,1,1,1,1,1,3.2379,2.259,0.9789,0.48945,NA,0.0706,0.9083,0.9083
1,X15,G2,0.1252,TMX,0,Y,1,1,1,1,1,3.1868,2.1245,1.0623,0.53115,NA,0.0706,0.9917,0.9917
1,X16,G2,NA,TMX,0,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X17,G2,0.1482,TMX,0,Y,1,1,1,1,1,3.2373,2.8966,0.3407,0.17035,NA,0.0706,0.2701,0.2701
1,X18,G2,0.1478,TMX,0,Y,1,1,1,1,1,3.3713,2.9207,0.4506,0.2253,NA,0.0706,0.38,0.38
1,X19,G2,0.1703,TMX,0,Y,1,1,1,1,1,3.2958,3.0533,0.2425,0.12125,NA,0.0706,0.1719,0.1719
1,X20,G2,0.2361,TMX,0,Y,1,1,1,1,1,3.2435,2.1523,1.0912,0.5456,NA,0.0706,1.0206,1.0206
1,A1,G1,0.2178,TMX,10,Y,1,1,0,0,0,3.1789,3.0455,0.2668,0.1334,NA,0.0706,0.1962,0.1962
1,A2,G1,0.1759,TMX,10,Y,1,1,0,0,0,3.3377,3.2747,0.126,0.063,NA,0.0706,0.0554,0.0554
1,A3,G1,0.1549,TMX,10,Y,1,1,0,0,0,3.393,3.2653,0.2554,0.1277,NA,0.0706,0.1848,0.1848
1,A4,G1,NA,TMX,10,N,1,0,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A5,G1,NA,TMX,10,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A6,G1,0.1861,TMX,10,Y,1,1,0,0,0,3.3509,3.1986,0.3046,0.1523,NA,0.0706,0.234,0.234
1,A7,G1,0.2059,TMX,10,Y,1,1,0,0,0,3.3813,3.2879,0.1868,0.0934,NA,0.0706,0.1162,0.1162
1,A8,G1,0.1514,TMX,10,Y,1,1,0,0,0,3.4134,3.3696,0.0876,0.0438,NA,0.0706,0.017,0.017
1,A9,G1,NA,TMX,10,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A10,G1,NA,TMX,10,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A11,G2,0.22,TMX,10,Y,1,1,0,0,0,3.4358,3.3894,0.0928,0.0464,NA,0.0706,0.0222,0.0222
1,A12,G2,NA,TMX,10,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A13,G2,NA,TMX,10,N,1,0,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A14,G2,NA,TMX,10,Y,1,0,0,0,0,3.4079,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A15,G2,NA,TMX,10,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A16,G2,NA,TMX,10,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A17,G2,0.1428,TMX,10,Y,1,1,0,0,0,3.3589,3.3002,0.1174,0.0587,NA,0.0706,0.0468,0.0468
1,A18,G2,NA,TMX,10,Y,1,0,0,0,0,3.4043,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A19,G2,0.2104,TMX,10,Y,1,1,0,0,0,3.3896,3.2791,0.221,0.1105,NA,0.0706,0.1504,0.1504
1,A20,G2,NA,TMX,10,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B1,G1,0.1989,TMX,2.5,N,1,0,NA,NA,NA,3.391,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B2,G1,0.207,TMX,2.5,Y,1,1,1,1,1,3.3887,2.1665,1.2222,0.6111,NA,0.0706,1.1516,1.1516
1,B3,G1,0.2043,TMX,2.5,Y,1,1,1,1,1,3.3788,2.1901,1.1887,0.59435,NA,0.0706,1.1181,1.1181
1,B4,G1,0.1557,TMX,2.5,Y,1,1,1,1,1,3.4181,2.1623,1.2558,0.6279,NA,0.0706,1.1852,1.1852
1,B5,G1,0.2166,TMX,2.5,Y,1,1,1,1,1,3.4347,3.0257,0.409,0.2045,NA,0.0706,0.3384,0.3384
1,B6,G1,0.1722,TMX,2.5,Y,1,1,1,1,1,3.3971,2.169,1.2281,0.61405,NA,0.0706,1.1575,1.1575
1,B7,G1,0.1854,TMX,2.5,Y,1,1,1,1,1,3.4082,2.8302,0.578,0.289,NA,0.0706,0.5074,0.5074
1,B8,G1,0.4423,TMX,2.5,Y,1,1,1,1,1,3.4127,2.4766,0.9361,0.46805,NA,0.0706,0.8655,0.8655
1,B9,G1,0.1647,TMX,2.5,Y,1,1,1,1,1,3.3677,2.1767,1.191,0.5955,NA,0.0706,1.1204,1.1204
1,B10,G1,0.2155,TMX,2.5,Y,1,1,0,0,0,3.3491,3.3176,0.063,0.0315,NA,0.0706,-0.0076,0
1,B11,G2,0.1481,TMX,2.5,Y,1,1,0,0,0,3.21,3.1835,0.053,0.0265,NA,0.0706,-0.0176,0
1,B12,G2,NA,TMX,2.5,N,1,1,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B13,G2,NA,TMX,2.5,N,1,1,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B14,G2,0.164,TMX,2.5,Y,1,1,1,1,1,3.1896,2.5621,0.6275,0.31375,NA,0.0706,0.5569,0.5569
1,B15,G2,0.0998,TMX,2.5,Y,1,1,0,0,0,3.2012,3.1744,0.0536,0.0268,NA,0.0706,-0.017,0
1,B16,G2,NA,TMX,2.5,N,1,1,0,,,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B17,G2,NA,TMX,2.5,N,1,1,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B18,G2,0.2161,TMX,2.5,Y,1,1,0,0,0,3.2536,3.2265,0.0542,0.0271,NA,0.0706,-0.0164,0
1,B19,G2,NA,TMX,2.5,N,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B20,G2,0.1887,TMX,2.5,Y,1,1,1,1,1,3.2168,2.6792,0.5376,0.2688,NA,0.0706,0.467,0.467
1,C1,G1,0.2092,TMX,5,Y,1,1,1,1,1,3.1925,2.1519,1.0406,0.5203,NA,0.0706,0.97,0.97
1,C2,G1,0.2097,TMX,5,Y,1,1,1,1,1,3.2181,2.1295,1.0886,0.5443,NA,0.0706,1.018,1.018
1,C3,G1,0.181,TMX,5,Y,1,1,1,1,1,3.2543,2.3494,0.9049,0.45245,NA,0.0706,0.8343,0.8343
1,C4,G1,0.2,TMX,5,Y,1,1,1,1,1,3.3229,2.1488,1.1741,0.58705,NA,0.0706,1.1035,1.1035
1,C5,G1,0.1822,TMX,5,Y,1,1,0,0,0,3.2866,3.1903,0.1926,0.0963,NA,0.0706,0.122,0.122
1,C6,G1,0.2679,TMX,5,Y,1,1,1,1,1,3.3317,2.2105,1.1212,0.5606,NA,0.0706,1.0506,1.0506
1,C7,G1,0.2057,TMX,5,Y,1,1,1,1,1,3.2792,2.1411,1.1381,0.56905,NA,0.0706,1.0675,1.0675
1,C8,G1,NA,TMX,5,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,C9,G1,NA,TMX,5,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,C10,G1,0.2429,TMX,5,Y,1,1,1,1,1,3.3844,2.1478,1.2366,0.6183,NA,0.0706,1.166,1.166
1,C11,G2,0.1589,TMX,5,Y,1,1,1,1,1,3.3204,2.2345,1.0859,0.54295,NA,0.0706,1.0153,1.0153
1,C12,G2,NA,TMX,5,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,C13,G2,NA,TMX,5,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,C14,G2,0.171,TMX,5,Y,1,1,1,1,1,3.3493,2.6919,0.6574,0.3287,NA,0.0706,0.5868,0.5868
1,C15,G2,NA,TMX,5,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,C16,G2,NA,TMX,5,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,C17,G2,0.2053,TMX,5,Y,1,1,1,1,1,3.3544,2.4566,0.8978,0.4489,NA,0.0706,0.8272,0.8272
1,C18,G2,NA,TMX,5,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,C19,G2,NA,TMX,5,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,C20,G2,0.29,TMX,5,Y,1,1,1,1,1,3.3483,2.7484,0.5999,0.29995,NA,0.0706,0.5293,0.5293
1,D1,G1,NA,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D2,G1,NA,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D3,G1,NA,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D4,G1,NA,TMX,40,N,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D5,G1,NA,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D6,G1,NA,TMX,40,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D7,G1,NA,TMX,40,N,1,0,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D8,G1,NA,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D9,G1,NA,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D10,G1,NA,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D11,G2,NA,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D12,G2,0.1583,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D13,G2,NA,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D14,G2,NA,TMX,40,Y,1,0,0,0,0,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D15,G2,NA,TMX,40,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D16,G2,NA,TMX,40,Y,1,0,0,0,0,3.3792,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D17,G2,NA,TMX,40,N,1,1,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D18,G2,NA,TMX,40,Y,1,0,0,0,0,3.4033,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D19,G2,NA,TMX,40,N,1,0,NA,NA,NA,3.4098,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,D20,G2,NA,TMX,40,Y,1,0,0,0,0,3.3372,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E2,G1,NA,TMX,20,N,1,0,0,0,0,3.319,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E3,G1,NA,TMX,20,N,1,1,NA,NA,NA,3.1938,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E4,G1,NA,TMX,20,Y,1,0,0,0,0,3.4056,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E5,G1,NA,TMX,20,N,1,0,0,0,0,3.3034,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E6,G1,NA,TMX,20,N,1,1,NA,NA,NA,3.3159,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E7,G1,0.241,TMX,20,Y,1,1,0,0,0,3.3861,3.2974,0.1774,0.0887,NA,0.0706,0.1068,0.1068
1,E8,G1,NA,TMX,20,N,1,1,NA,NA,NA,3.4392,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E9,G1,NA,TMX,20,Y,1,0,0,0,0,3.4268,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E10,G1,NA,TMX,20,N,1,1,NA,NA,NA,3.257,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E11,G2,NA,TMX,20,Y,1,0,0,0,0,3.3856,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E12,G2,NA,TMX,20,N,1,0,NA,NA,NA,3.4203,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E13,G2,NA,TMX,20,Y,1,0,0,0,0,3.4183,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E14,G2,NA,TMX,20,N,1,0,0,0,0,3.3476,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E15,G2,NA,TMX,20,N,1,0,0,0,0,3.3385,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E16,G2,NA,TMX,20,N,1,1,NA,NA,NA,3.3617,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E17,G2,NA,TMX,20,N,1,0,0,0,0,3.3811,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E18,G2,NA,TMX,20,N,1,0,0,0,0,3.3747,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E19,G2,NA,TMX,20,Y,1,0,0,0,0,3.4327,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,E20,G2,NA,TMX,20,Y,1,0,0,0,0,3.3644,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X1,G1,0.175,FLU,0,Y,1,1,1,1,1,3.2801,2.7781,0.502,0.251,4.87,0.0706,0.4314,0.4314
1,X2,G1,0.1932,FLU,0,N,1,1,NA,NA,NA,3.3191,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X3,G1,0.1276,FLU,0,Y,1,1,1,1,1,3.3062,2.396,0.9102,0.4551,4.25,0.0706,0.8396,0.8396
1,X4,G1,0.1758,FLU,0,N,1,0,0,0,0,3.3208,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X5,G1,0.2271,FLU,0,Y,1,1,1,1,1,3.2375,2.8056,0.4319,0.21595,5.55,0.0706,0.3613,0.3613
1,X6,G1,0.2985,FLU,0,Y,1,1,1,1,1,3.3057,2.5485,0.7572,0.3786,6.14,0.0706,0.6866,0.6866
1,X7,G1,0.3534,FLU,0,Y,1,1,1,1,1,3.2772,2.5192,0.758,0.379,5.49,0.0706,0.6874,0.6874
1,X8,G1,0.2514,FLU,0,Y,1,1,1,1,1,3.3173,2.4993,0.818,0.409,5.08,0.0706,0.7474,0.7474
1,X9,G1,0.1806,FLU,0,N,1,1,NA,NA,NA,3.3108,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X10,G1,0.3117,FLU,0,Y,1,1,1,1,1,3.2121,2.1667,1.0454,0.5227,5.75,0.0706,0.9748,0.9748
1,X11,G2,0.13,FLU,0,Y,1,1,1,1,1,3.3508,2.6471,0.7037,0.35185,4.25,0.0706,0.6331,0.6331
1,X12,G2,0.1198,FLU,0,N,1,1,NA,NA,NA,3.3325,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X13,G2,0.2228,FLU,0,Y,1,1,1,1,1,3.2551,2.3662,0.8889,0.44445,4.92,0.0706,0.8183,0.8183
1,X14,G2,0.2518,FLU,0,Y,1,1,1,1,1,3.3835,2.1165,1.267,0.6335,5.64,0.0706,1.1964,1.1964
1,X15,G2,0.1934,FLU,0,Y,1,1,1,1,1,3.3684,2.2005,1.1679,0.58395,4.56,0.0706,1.0973,1.0973
1,X16,G2,0.2737,FLU,0,Y,1,1,1,1,1,3.2483,2.7747,0.4736,0.2368,5.8,0.0706,0.403,0.403
1,X17,G2,0.2137,FLU,0,Y,1,1,1,1,1,3.3808,2.3226,1.0582,0.5291,5.27,0.0706,0.9876,0.9876
1,X18,G2,0.2322,FLU,0,Y,1,1,1,1,1,3.3466,2.9604,0.3862,0.1931,5.12,0.0706,0.3156,0.3156
1,X19,G2,0.1707,FLU,0,N,1,1,NA,NA,NA,3.3771,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,X20,G2,0.1728,FLU,0,Y,1,1,1,0,0,3.3908,3.2028,0.376,0.188,6.25,0.0706,0.3054,0.3054
1,A1,G1,0.1771,FLU,250,Y,1,1,1,1,1,3.1299,2.1345,0.9954,0.4977,5.04,0.0706,0.9248,0.9248
1,A2,G1,0.2647,FLU,250,Y,1,1,1,1,1,3.357,2.1129,1.2441,0.62205,6.49,0.0706,1.1735,1.1735
1,A3,G1,0.1904,FLU,250,Y,1,1,1,1,1,3.2679,2.2546,1.0133,0.50665,5.06,0.0706,0.9427,0.9427
1,A4,G1,0.1401,FLU,250,Y,1,1,1,1,1,3.3423,2.1609,1.1814,0.5907,4.78,0.0706,1.1108,1.1108
1,A5,G1,0.1674,FLU,250,Y,1,1,1,1,1,3.3227,2.1666,1.1561,0.57805,5.08,0.0706,1.0855,1.0855
1,A6,G1,0.3056,FLU,250,Y,1,1,1,1,1,3.3384,2.3343,1.0041,0.50205,5.89,0.0706,0.9335,0.9335
1,A7,G1,0.1669,FLU,250,N,1,1,NA,NA,NA,3.4042,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,A8,G1,0.2391,FLU,250,Y,1,1,1,1,1,3.3865,2.2253,1.1612,0.5806,5.22,0.0706,1.0906,1.0906
1,A9,G1,0.2523,FLU,250,Y,1,1,1,1,1,3.3536,2.4145,0.9391,0.46955,5.11,0.0706,0.8685,0.8685
1,A10,G1,0.2926,FLU,250,Y,1,1,1,1,1,3.3376,2.4748,0.8628,0.4314,5.78,0.0706,0.7922,0.7922
1,A11,G2,0.2015,FLU,250,Y,1,1,1,1,1,3.3579,2.1225,1.2354,0.6177,5.45,0.0706,1.1648,1.1648
1,A12,G2,0.2677,FLU,250,Y,1,1,1,1,1,3.3708,2.2082,1.1626,0.5813,5.68,0.0706,1.092,1.092
1,A13,G2,0.1684,FLU,250,Y,1,1,1,1,1,3.3518,2.124,1.2278,0.6139,5.36,0.0706,1.1572,1.1572
1,A14,G2,0.1897,FLU,250,Y,1,1,1,1,1,3.3724,2.7089,0.6635,0.33175,4.78,0.0706,0.5929,0.5929
1,A15,G2,0.2528,FLU,250,Y,1,1,1,1,1,3.3112,3.1252,0.186,0.093,5.2,0.0706,0.1154,0.1154
1,A16,G2,0.2566,FLU,250,Y,1,1,1,1,1,3.3699,2.2664,1.1035,0.55175,4.91,0.0706,1.0329,1.0329
1,A17,G2,0.1702,FLU,250,Y,1,1,1,1,1,3.3626,2.1242,1.2384,0.6192,4.57,0.0706,1.1678,1.1678
1,A18,G2,0.1527,FLU,250,Y,1,1,1,1,1,3.4357,2.8133,0.6224,0.3112,4.48,0.0706,0.5518,0.5518
1,A19,G2,0.191,FLU,250,Y,1,1,1,1,1,3.3658,2.1245,1.2413,0.62065,4.96,0.0706,1.1707,1.1707
1,A20,G2,0.491,FLU,250,Y,1,1,1,1,1,3.2983,2.3365,0.9618,0.4809,6.15,0.0706,0.8912,0.8912
1,B1,G1,0.1842,FLU,500,N,1,1,NA,NA,NA,3.3515,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B2,G1,0.1542,FLU,500,N,1,1,NA,NA,NA,3.3993,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B3,G1,0.2287,FLU,500,Y,1,1,1,1,1,3.3631,2.0964,1.2667,0.63335,5.62,0.0706,1.1961,1.1961
1,B4,G1,0.2017,FLU,500,N,1,1,NA,NA,NA,3.4075,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B5,G1,0.2388,FLU,500,Y,1,1,1,1,1,3.4163,2.8137,0.6026,0.3013,5.34,0.0706,0.532,0.532
1,B6,G1,0.2322,FLU,500,Y,1,1,1,1,1,3.378,2.0871,1.2909,0.64545,6.02,0.0706,1.2203,1.2203
1,B7,G1,0.2347,FLU,500,Y,1,1,1,1,1,3.4224,2.3653,1.0571,0.52855,5.54,0.0706,0.9865,0.9865
1,B8,G1,0.1535,FLU,500,N,1,0,0,0,0,3.4133,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B9,G1,0.189,FLU,500,Y,1,1,1,1,1,3.3964,2.1823,1.2141,0.60705,5.32,0.0706,1.1435,1.1435
1,B10,G1,0.2249,FLU,500,Y,1,1,1,1,1,3.0288,2.5001,0.5287,0.26435,5.1,0.0706,0.4581,0.4581
1,B11,G2,0.2408,FLU,500,Y,1,1,1,1,1,3.2046,2.1393,1.0653,0.53265,5.35,0.0706,0.9947,0.9947
1,B12,G2," 0.2432
",FLU,500,N,1,1,NA,NA,NA,2.974,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B13,G2,0.1643,FLU,500,Y,1,1,1,1,1,3.198,2.1311,1.0669,0.53345,4.94,0.0706,0.9963,0.9963
1,B14,G2,0.1309,FLU,500,Y,1,1,1,1,1,3.332,2.1273,1.2047,0.60235,4.89,0.0706,1.1341,1.1341
1,B15,G2,0.1984,FLU,500,Y,1,1,1,1,1,3.3252,2.1548,1.1704,0.5852,4.91,0.0706,1.0998,1.0998
1,B16,G2,0.1469,FLU,500,N,1,1,NA,NA,NA,3.3563,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,B17,G2,0.1999,FLU,500,Y,1,1,1,1,1,3.1135,2.1646,0.9489,0.47445,5.37,0.0706,0.8783,0.8783
1,B18,G2,0.1979,FLU,500,Y,1,1,1,0,0,3.2934,3.152,0.2828,0.1414,5.01,0.0706,0.2122,0.2122
1,B19,G2,0.222,FLU,500,Y,1,1,1,1,1,3.2616,2.1648,1.0968,0.5484,5.49,0.0706,1.0262,1.0262
1,B20,G2,0.2423,FLU,500,Y,1,1,1,1,1,3.3538,2.394,0.9598,0.4799,6.23,0.0706,0.8892,0.8892
1,C1,G1,0.2221,FLU,2000,Y,1,1,1,1,1,3.2964,2.2554,1.041,0.5205,5.35,0.0706,0.9704,0.9704
1,C2,G1,0.1409,FLU,2000,N,1,1,NA,NA,NA,3.2851,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,C3,G1,0.1747,FLU,2000,Y,1,1,1,1,1,3.2531,2.1973,1.0558,0.5279,4.94,0.0706,0.9852,0.9852
1,C4,G1,0.3264,FLU,2000,Y,1,1,1,1,1,3.3376,2.1518,1.1858,0.5929,5.86,0.0706,1.1152,1.1152
1,C5,G1,0.2867,FLU,2000,Y,1,1,1,1,1,3.2512,2.5044,0.7468,0.3734,5.87,0.0706,0.6762,0.6762
1,C6,G1,0.2012,FLU,2000,Y,1,1,1,1,1,3.3111,2.4172,0.8939,0.44695,4.98,0.0706,0.8233,0.8233
1,C7,G1,0.2629,FLU,2000,Y,1,1,1,1,1,3.3499,2.3985,0.9514,0.4757,5.54,0.0706,0.8808,0.8808
1,C8,G1,0.205,FLU,2000,Y,1,1,1,1,1,3.1826,2.4598,0.7228,0.3614,5.16,0.0706,0.6522,0.6522
1,C9,G1,0.1573,FLU,2000,Y,1,1,1,1,1,3.2751,2.1567,1.1184,0.5592,5.84,0.0706,1.0478,1.0478
1,C10,G1,0.2016,FLU,2000,N,1,1,NA,NA,NA,3.3774,NA,#VALUE!,#VALUE!,NA,0.0706,#VALUE!,#VALUE!
1,C11,G2,0.2626,FLU,2000,Y,1,1,1,1,1,3.2703,2.4719,0.7984,0.3992,6.04,0.0706,0.7278,0.7278
1,C12,G2,0.2212,FLU,2000,Y,1,1,0,0,0,3.2725,3.0783,0.3884,0.1942,5.66,0.0706,0.3178,0.3178
